year,iso3,elec,mobile,internet,fixedtel,mys,eys,tertiary,secondary
2001,LSO,1.3,2.8487849932004,0.261150063093855,1.06864422323879,5.212228209,9.886770248,2.27312994003296,30.2747707366943
2002,LSO,3.4,6.91605015142787,1.08394313737534,1.43396506405291,5.42050553,10.07229996,2.2450098991394,31.2329406738281
2003,LSO,5.4,6.34489957225453,1.53249659019509,1.76825978472176,5.628782851,10.47169971,2.70279002189636,32.0320014953613
2004,LSO,6.8,9.95434596112177,2.17552433931097,1.88876527107054,5.837060172,10.63400507,3.07540500164032,34.4488716125488
2005,LSO,9.6,12.7893640595655,2.580199957,2.45581841157231,6.045337493,10.79631042,3.44801998138428,36.768440246582
2006,LSO,9.7,18.4011006327301,2.97970818724486,2.73183953424645,5.829999924,11.01117039,3.67536997795105,38.4086112976074
2007,LSO,13.9,24.6998875730315,3.44543125970873,2.43602004435643,5.684999943,11.1377786,4.871615283833575,41.5562515258789
2008,LSO,16.0,30.1654529450441,3.58,2.09454061725639,5.539999962,11.26438681,6.0678605897160995,44.7508811950684
2009,LSO,17.0,33.3689571771781,3.72,2.01930149332394,5.704586983,11.39099503,7.264105895598625,49.1937294006348
2010,LSO,17.0,49.4651223718861,3.859999895,1.93422570608606,5.869174004,11.51760324,8.46035120148115,54.2426986694336
2011,LSO,22.5,61.1891009424486,7.0,1.91553265154227,6.033761024,11.64421145,9.656596507363675,56.9506416320801
2012,LSO,20.6,75.9363906183486,10.0,2.49558336454717,6.198348045,11.77081966,10.8528418132462,59.0772018432617
2013,LSO,26.9,87.055264662748,15.0,2.44808665580033,6.362935066,11.41275024,10.4558385996916,57.7590713500977
2014,LSO,27.8,102.821994635806,22.0,2.38999388968453,6.527522087,11.35643005,10.4168970963646,58.2575629391492
2015,LSO,31.8,101.688197961524,25.0,1.92767214463861,6.692109108,11.20116997,9.72517754374624,59.3985096286536
2016,LSO,35.1,107.157971519258,32.4538569477365,1.93191771395526,6.856696129,11.26364994,10.01912147651702,56.8386993408203
2017,LSO,33.7,110.370078484639,39.0,0.493113471264794,7.02128315,11.32612991,10.3130654092878,59.3586515505342
2018,LSO,47.0,72.4555241955612,40.79999924,0.381388008717702,7.185870171,11.24027453,9.93844298033582,
2019,LSO,44.6,76.1124827725111,42.301733569273,0.586085394031425,7.362815087,11.15506995,,
2020,LSO,47.5,69.8944012395073,43.65750122,0.517683956941075,7.544117095,11.07051125,,
2021,LSO,50.4,80.5368195682415,45.05670166,0.422676209418176,7.729883486,10.98659352,,
2022,LSO,50.0,68.1001351640997,48.06959915,0.294998928310536,7.729883486,10.98659352,,
2023,LSO,57.3,69.3513051423509,48.98590088,0.317633092678605,7.729883486,10.98659352,,
2024,LSO,60.6,70.328049309004,51.79660034,0.341401620502579,,,,
1990,MDG,,0.0,0.0,0.262,,6.070099831,3.23319005966186,17.1746501922607
1991,MDG,,0.0,0.0006166666666666667,0.292,,6.245442518,3.00562000274658,
1992,MDG,9.2,0.0,0.0012333333333333335,0.286,,6.420785205,3.165634989738465,
1993,MDG,10.1056232452393,0.0,0.00185,0.264,,6.596127892,3.32564997673035,
1994,MDG,10.5616483688354,0.002232787,0.002466666666666667,0.247,,6.771470579,2.7063000202179,
1995,MDG,11.0156345367432,0.009373329,0.0030833333333333338,0.264,,6.946813265,2.18760991096497,
1996,MDG,11.4669008255005,0.016064309,0.0037,0.272,,7.122155952,2.03707003593445,
1997,MDG,10.9,0.02774225,0.0143,0.288,,7.297498639,1.83174002170563,
1998,MDG,12.3585548400879,0.083824374,0.0626,0.305,,7.472841326,2.0486900806427,
1999,MDG,12.7975006103516,0.227272669,0.169,0.314,3.771085909,7.648184013,1.99398005008698,
2000,MDG,12.6,0.382009619807974,0.196394691006341,0.332973326169518,3.902890818,7.8235267,2.02373003959656,
2001,MDG,14.8,0.865969167153126,0.222511586178292,0.342859209441189,4.034695727,7.998869387,1.89465999603272,
2002,MDG,14.0,0.928836513320607,0.339720154596142,0.338981737402345,4.166500637,8.174212074,1.92859995365143,
2003,MDG,20.3,1.56965632856485,0.423252419277809,0.32978354074795,4.298305546,8.349554761,2.0998899936676,
2004,MDG,15.3,1.79445925877516,0.525353654946669,0.315490066754779,4.430110455,8.524897448,2.44068002700806,
2005,MDG,16.0,2.66324010069674,0.567700028,0.482084616429677,4.475816863,8.700240135,2.54628992080689,20.3285102844238
2006,MDG,16.8,5.30075933146314,0.607599974,0.657896704100151,4.521523271,8.78221035,2.74632000923157,22.8831806182861
2007,MDG,17.5,10.9142059758793,0.649999976,0.658973118351806,4.56722968,9.072059631,3.13453006744385,25.2112007141113
2008,MDG,18.3,23.1087553718629,1.649999976,0.787862075030205,4.612936088,9.417539597,3.23572993278503,27.4633598327637
2009,MDG,17.4,29.162840971111,1.629999995,0.86391414600822,4.658642496,9.907520294,3.44889998435974,28.5682106018066
2010,MDG,12.3,34.7635703189871,1.700000048,0.64041303067978,4.704348905,9.911525249,3.61032855425362,31.34400939941405
2011,MDG,14.3,38.0363591750174,1.899999976,0.606082647235379,4.750055313,9.915530205,3.99246757065153,34.1198081970215
2012,MDG,18.7,37.4155490576043,2.299999952,0.61045233236205,4.795761721,10.08837032,4.04987583552392,35.3920151133501
2013,MDG,12.9,35.0948534776429,3.0,0.604629999473232,4.84146813,10.14561033,4.186720053214,35.6034426731957
2014,MDG,23.0,39.2252725571455,3.700000048,0.599874464694164,4.887174538,10.20285034,4.68533144082284,35.8148702330413
2015,MDG,23.8,42.0572239372609,4.173999786,0.58456263812743,4.932880947,10.31361961,4.65904652237845,36.1207695007324
2016,MDG,22.9,30.6447038676546,4.713699818,0.569292234713688,4.978587355,10.13768959,4.6583858057243,36.0765113830566
2017,MDG,24.1,32.5906255978573,6.406000137,0.256797958069498,5.024293763,10.29353046,5.07525058069797,34.7709486382629
2018,MDG,36.5,38.7515500132643,7.747799873,0.251122698057089,5.070000172,9.880470276,5.11877849200791,34.6266095687665
2019,MDG,31.0,46.077978411707,9.379400253,0.261070745483788,4.910840193,9.36977005,5.28586006164551,32.8161749019587
2020,MDG,32.0,54.8084663590199,11.35470009,0.171464258138102,4.751680215,9.214897332,5.17336117275841,33.47410544107555
2021,MDG,35.1,53.9177233784298,13.74590015,0.121299044564996,4.592520237,9.062584503,5.3135678666922,34.1320359801924
2022,MDG,36.1,64.7494924066919,17.81170082,0.129177195017646,4.592520237,9.062584503,5.87562673022926,
2023,MDG,39.4,75.4562966735535,18.24080086,0.0109405290407736,4.592520237,9.062584503,6.1466638463036,
2024,MDG,42.5,,18.67790031,,,,,
1990,MLI,,0.0,0.0,0.122,0.844299708,1.942090034,0.615209996700287,6.28541994094849
1991,MLI,,0.0,0.00034333333333333335,0.133,0.881824139,2.014780045,0.595889985561371,6.69352006912231
1992,MLI,,0.0,0.0006866666666666667,0.134,0.919348571,2.152940035,0.759490013122559,7.59688997268677
1993,MLI,,0.0,0.00103,0.142,0.956873002,2.360039949,0.879809975624084,7.64638996124268
1994,MLI,,0.0,0.0013733333333333334,0.153,0.994397434,2.593649983,0.8899900019168849,8.70135021209717
1995,MLI,,0.0,0.0017166666666666667,0.169,1.031921865,2.827260017,0.900170028209686,9.73880958557129
1996,MLI,6.2,0.011715466,0.00206,0.205,1.062410466,3.064179897,1.00970995426178,10.2479295730591
1997,MLI,4.28854084014893,0.027434281,0.0101,0.227,1.092899066,3.414890051,1.38881003856659,11.1060304641724
1998,MLI,6.06686353683472,0.042116764,0.0198,0.248,1.123387667,3.705430031,1.35441994667053,12.0371999740601
1999,MLI,7.84034395217896,0.058505121,0.0609,0.301,1.153876267,4.100180149,1.75006997585297,13.5656700134277
2000,MLI,9.6,0.089953621718981,0.142545755049184,0.339320148555837,1.184364868,4.327819824,1.77691996097565,15.6529197692871
2001,MLI,10.8,0.201449644976166,0.185897413256084,0.428730042029328,1.219544022,4.64327985,1.89023995399475,17.02459971110027
2002,MLI,13.0,0.374135847429006,0.2270455784917,0.460634518902511,1.254723177,4.958739877,1.88522005081177,18.396279652913435
2003,MLI,14.7,1.94894660643258,0.310364443230575,0.480293386929634,1.289902331,5.274199903,2.36936672528585,19.7679595947266
2004,MLI,16.4,3.10523812834724,0.432819639900985,0.502457219889869,1.325081486,5.589659929,2.85351339975993,21.5015201568604
2005,MLI,18.2,5.62822858148233,0.507099986,0.560646865229591,1.36026064,5.905119956,3.3376600742340097,23.2651901245117
2006,MLI,16.6,10.8143886204419,0.729600012,0.589851180177695,1.440000057,6.220579982,3.82180674870809,25.1828804016113
2007,MLI,21.7,17.5053976147782,0.81,0.553370072504241,1.556000042,6.536040008,4.30595342318217,27.6904392242432
2008,MLI,23.4,23.0146454181582,1.57,0.542648972456729,1.672000027,6.851500034,4.79010009765625,31.0381298065186
2009,MLI,24.0,28.8978765173021,1.799999952,0.549355613691236,1.788000011,7.125589848,5.29625988006592,34.0355415344238
2010,MLI,27.0,46.6622176783255,2.0,0.718373017381158,1.903999996,7.305920124,5.50589495885227,36.7189206176726
2011,MLI,28.8,65.7107159010821,2.2,0.63571369542953,2.019999981,7.442359924,4.96896888641169,38.7492137225876
2012,MLI,25.6,86.1756593856956,2.799999952,0.660369063385086,1.972499996,7.254854918,6.41861745428738,39.01251293114875
2013,MLI,32.4,113.114584714497,3.5,0.723738753689586,1.925000012,7.067349911,5.94123501789155,39.2758121397099
2014,MLI,34.2,130.439571178385,7.0,0.856907392104679,1.877500027,7.218820095,5.53504882678079,41.2349114693214
2015,MLI,37.6,122.082978226993,10.32999992,0.908975420993962,1.830000043,7.026150227,5.12750941173932,38.9892238642006
2016,MLI,38.8,105.348301513254,14.0,1.04637056948077,1.529999971,7.073800087,,40.0999948578594
2017,MLI,34.8,111.210305187838,18.89999962,1.08460546456064,1.699999988,7.115580082,,38.5485805738327
2018,MLI,50.9,107.404034726492,21.39999962,1.1158236241704,1.870000005,7.089373522,,37.9832691019192
2019,MLI,47.9,108.814511587375,24.96030045,1.14978328924283,2.041840076,7.063263481,,38.17440469994626
2020,MLI,50.6,116.587405376001,29.11300087,1.29704396772638,1.629999995,7.037249603,,38.36554029797332
2021,MLI,53.4,108.693122357196,33.95650101,1.34467807990038,1.629999995,7.011331533,,38.55667589600038
2022,MLI,53.0,112.119852778009,35.19919968,1.33014687526005,1.629999995,7.011331533,,38.74781149402744
2023,MLI,54.5,,36.03879929,,1.629999995,7.011331533,,38.9389470920545
2024,MLI,49.5,,36.80149841,,,,,
1990,MOZ,,0.0,0.0,0.362,1.599835197,3.871253902,,7.79364013671875
1991,MOZ,,0.0,0.0005066666666666667,0.396,1.588270123,3.898401763,,7.75373983383179
1992,MOZ,,0.0,0.0010133333333333333,0.412,1.576705049,3.925740004,0.368429988622665,7.39231014251709
1993,MOZ,,0.0,0.00152,0.395,1.565139976,3.953269958,0.408349990844727,7.42799997329712
1994,MOZ,,0.0,0.0020266666666666666,0.382,1.553574902,4.043809891,0.453289985656738,7.3242301940918
1995,MOZ,,0.0,0.002533333333333333,0.375,1.542009828,4.153170109,0.450109988451004,7.30357980728149
1996,MOZ,,0.0,0.00304,0.371,1.584415098,4.507280111,0.470349997282028,6.74500489234924
1997,MOZ,6.6,0.015131593,0.0118,0.387,1.626820369,4.861390114,0.5143499970436093,6.18642997741699
1998,MOZ,3.66317558288574,0.039738359,0.0202,0.435,1.669225639,5.215500116,0.5583499968051907,5.62785506248474
1999,MOZ,4.87912368774414,0.070614117,0.0563,0.44,1.711630909,5.569610119,0.602349996566772,5.06928014755249
2000,MOZ,6.1,0.281665622612854,0.109592530041641,0.472783455921633,1.754036179,6.018149853,0.613489985466003,5.94095993041992
2001,MOZ,5.7,0.823466563784593,0.160031946644069,0.470882922066667,1.831136671,6.493030071,0.602580010890961,6.66658020019531
2002,MOZ,8.4,1.34378340548628,0.259612611253739,0.46083680964017,1.908237162,6.955689907,0.682079970836639,8.2307596206665
2003,MOZ,8.1,2.2470417004534,0.419538843913707,0.400031455500136,1.985337654,7.360409975,0.928529977798462,9.3952798843384
2004,MOZ,10.7,3.56849208981733,0.679447835392438,0.379308532078098,2.062438145,7.765130043,1.15550994873047,10.5598001480103
2005,MOZ,11.8,7.40691910278913,0.854399979,0.325010592443504,2.139538637,8.379469872,1.43202996253967,12.95458984375
2006,MOZ,13.0,11.2537028396523,0.842954488044236,0.338253262710643,2.189653956,8.693770409,2.12770009040833,15.2163000106812
2007,MOZ,12.4,14.4674737235959,0.91,0.366409890060591,2.239769275,9.341190338,3.03946995735169,17.9137401580811
2008,MOZ,13.6,20.1888204410131,1.56,0.358970946287453,2.289884595,9.815670013,3.51939988136292,20.1720008850098
2009,MOZ,15.0,26.6650991246997,2.68,0.368202656827326,2.339999914,9.987150192,3.82146000862122,22.9890193939209
2010,MOZ,18.9,31.4105056102953,4.17,0.382890996157046,2.4799999,10.19349003,4.6029332896014,25.1208838457009
2011,MOZ,20.2,33.216339150187,4.599999905,0.372615563786757,2.619999886,9.928839684,4.903703492415,26.0157578808472
2012,MOZ,21.2,36.1781646576283,5.0,0.362152016246631,2.762499928,9.804129601,5.19951373358179,25.6446165136399
2013,MOZ,22.4,49.5029641007918,5.5,0.309632781700147,2.904999971,10.39083958,5.59344755668074,34.4439086914062
2014,MOZ,24.8,71.6701472266196,6.0,0.336801613899232,3.047500014,10.34068966,6.25049132527997,33.95458984375
2015,MOZ,24.0,75.8447213176406,6.5,0.336347143158704,3.190000057,10.35270023,6.73181717702859,34.5285606384277
2016,MOZ,26.2,54.9641156223382,7.0,0.301498640766826,3.125,10.35868502,7.34197304077013,35.8848762512207
2017,MOZ,24.3,42.1619694080105,7.7963266079129,0.285961358275445,3.059999943,10.3646698,7.24573099191356,37.2411918640137
2018,MOZ,31.1,48.5007087167822,10.89999962,0.217122481670749,3.326666594,10.48351964,7.4630510423433,
2019,MOZ,29.7,49.4350694242276,12.47929955,0.270345243903337,3.593333244,10.60373232,,
2020,MOZ,30.6,50.2318825476662,14.28740025,0.28916613240103,3.859999895,10.72532345,,
2021,MOZ,31.5,43.1636190464176,16.35759926,0.188224979342622,4.22524488,10.84830885,,
2022,MOZ,33.2,45.8178199662019,18.96220016,0.0890488147351658,4.590489864,10.84830885,,
2023,MOZ,36.0,47.5003032540948,19.94560051,0.0899386237496715,4.590489864,10.84830885,,
2024,MOZ,36.9,49.5047696961223,20.52729988,0.0818006220069747,,,,
1990,MRT,,0.0,0.0,0.301,2.266610354,3.684839964,3.07737994194031,13.6398897171021
1991,MRT,,0.0,,0.318,2.343858061,3.783710003,2.74047994613648,13.3553495407104
1992,MRT,,0.0,,0.323,2.421105768,4.091469765,2.9126501083374,13.7204504013062
1993,MRT,,0.0,,0.345,2.498353475,4.563419819,3.51754999160767,14.2717399597168
1994,MRT,,0.0,,0.375,2.575601182,5.220449924,3.48554992675781,14.7440795898438
1995,MRT,,0.0,,0.4,2.652848889,5.381599903,3.42460989952087,15.3250598907471
1996,MRT,,0.0,,0.433,2.726030928,5.645699978,3.70655989646912,15.831000328064
1997,MRT,,0.0,0.00417,0.541,2.799212966,5.710609913,3.99486994743347,15.694299697876
1998,MRT,,0.0,0.0406,0.607,2.872395004,6.089719772,3.90360999107361,16.4638500213623
1999,MRT,,0.0,0.118,0.65,2.945577043,6.27229023,4.19634008407593,17.4429798126221
2000,MRT,19.1,0.585435064346201,0.192031462434805,0.725824688600202,3.018759081,6.303480148,3.8377400636673,18.0476703643799
2001,MRT,22.2,4.12366169421673,0.261448551967195,0.927892009735848,3.096006788,6.334670067,3.47914004325867,20.5369300842285
2002,MRT,21.7,9.02771615993982,0.363229414608579,1.15125855575091,3.173254495,6.359389782,3.0836501121521,20.5889301300049
2003,MRT,23.0,12.524919291118,0.424004895843197,1.36250439857162,3.250502202,6.434689999,3.29281997680664,21.539270401001
2004,MRT,24.3,18.2105677067792,0.481470438230954,1.35951788010028,3.327749909,6.906650066,3.34153008460998,22.1136894226074
2005,MRT,18.2,25.3691742833335,0.670000017,1.39500431940972,3.404997617,6.956550121,3.07908010482788,22.4629497528076
2006,MRT,27.0,35.1772263626288,0.979700029,1.15706483146739,3.490376661,7.18103981,3.48698997497559,23.1758899688721
2007,MRT,33.0,45.7141942652888,1.433599949,1.30185036884198,3.575755706,7.077354908,3.95002007484436,20.878105163574247
2008,MRT,30.0,65.7183543081028,1.870000005,2.39860344821628,3.661134751,6.973670006,4.07179021835327,18.5803203582764
2009,MRT,31.1,66.4418800358538,2.279999971,2.26716939954598,3.746513795,7.516419888,4.12409019470215,20.0069904327393
2010,MRT,34.2,81.8660764708571,4.0,2.11066761231685,3.83189284,7.665470123,4.66769636853479,20.4244003295898
2011,MRT,35.3,94.6316258570616,4.5,2.06388526243637,3.957928573,7.815979958,5.06647175812938,22.7523097991943
2012,MRT,36.4,111.230731736701,5.0,1.79796597655617,4.083964305,8.192480087,5.49335070425997,27.0638964405956
2013,MRT,37.6,106.798483685642,6.199999809,1.44585972592586,4.210000038,8.485039711,5.79601450584933,30.2620419125702
2014,MRT,38.8,97.5267336951353,11.80000019,1.33641192418684,4.213114977,8.559849739,5.84013225928984,30.6988232872483
2015,MRT,39.5,91.8941169084199,17.60000038,1.29335678961885,4.216229916,8.634659767,5.88425001273035,31.196307538775
2016,MRT,41.2,88.4383494871236,19.23279953,1.30157730389411,4.323796601,8.175000191,5.56245834327609,32.187587041888
2017,MRT,42.9,96.7595354581295,21.01720047,1.35508003609937,4.431363287,8.076979637,5.15614020144375,31.7565696757394
2018,MRT,43.6,105.275094895088,22.96699905,1.38228110155532,4.538929973,8.510789871,5.13275480775448,35.5293425627344
2019,MRT,44.9,105.441089704161,25.0977993,1.38455780906004,4.646496659,8.722080231,5.88823986461851,37.5793709898761
2020,MRT,45.4,126.277034284458,29.90649986,1.3499398169313,4.754063344,8.051850319,5.97194330025359,36.0277030077074
2021,MRT,47.7,137.540323142707,35.63660049,1.2269386682729,4.852025862,7.949540636,,
2022,MRT,49.0,109.883898247552,42.46450043,0.974293205175037,4.852025862,7.949540636,,
2023,MRT,50.3,90.7724948884417,44.95629883,0.601560078057662,4.852025862,7.949540636,,
2024,MRT,52.2,92.0748946443443,45.77939987,0.309455942136362,,,,
1990,MUS,99.0415649414063,0.201781177,0.0,5.1,5.860000134,9.971670151,3.39674997329712,52.7595405578613
1991,MUS,99.0706787109375,0.226396162,0.030666666666666665,5.8,5.904000139,10.10330677,4.01713991165161,53.861545562744155
1992,MUS,99.0996780395508,0.260298879,0.06133333333333333,7.11,5.948000145,10.23494339,5.00635004043579,54.963550567627
1993,MUS,99.1280059814453,0.356231447,0.092,9.44,5.992000151,10.36658001,5.99556016921997,56.7935132980347
1994,MUS,99.1549682617188,0.497401847,0.12266666666666666,11.3,6.036000156,10.49821663,5.4636402130127,58.6234760284424
1995,MUS,99.1798858642578,1.011457438,0.15333333333333332,12.8,6.080000162,10.62985325,5.95722007751465,60.4534387588501
1996,MUS,99.2020950317383,1.777590909,0.184,15.7,6.124000168,10.76148987,6.69427013397217,62.2834014892578
1997,MUS,99.2208938598633,3.590014667,0.476,18.8,6.168000174,10.96531963,6.51308012008667,64.6921310424805
1998,MUS,99.2356185913086,5.05891805,2.57,20.5,6.212000179,11.3348999,8.034020185470581,69.0977325439453
1999,MUS,99.2455062866211,8.47170223,4.65,21.3,6.256000185,11.70448017,9.55496025085449,72.422721862793
2000,MUS,99.0,14.7949785842685,7.28153511499385,23.0871531091237,6.300000191,11.92842007,10.6760301589966,74.3924789428711
2001,MUS,99.2,22.2235093624495,8.78090401892036,25.0263297223611,6.501818397,12.61357975,16.4485702514648,80.2969284057617
2002,MUS,99.4,28.161107217088,10.252624671916,25.751224591499,6.703636603,12.68655014,15.1241102218628,82.4172286987305
2003,MUS,99.1,37.2277089024305,12.1871062041308,28.0333532190268,6.905454809,12.90540981,15.7577295303345,85.5775909423828
2004,MUS,99.0,43.8266122579613,13.6890885885342,28.3091694671147,7.107273015,13.00905037,17.2851009368896,86.3435287475586
2005,MUS,99.0,52.2446836857658,15.1722002,28.4350727600291,7.309091221,13.34138966,21.0529594421387,88.6331024169922
2006,MUS,99.0,61.1177886041965,16.7,28.2754686136285,7.510909427,13.36184025,23.6054592132568,86.6944198608398
2007,MUS,99.0,73.1476040513014,20.22,28.4172418193362,7.712727633,13.36754036,24.5238494873047,86.7215270996094
2008,MUS,99.0,81.0663444829304,21.81,28.5258132720347,7.914545839,13.4484396,27.0272006988525,86.2219161987305
2009,MUS,99.0,84.9704293760927,22.51,29.3329330118251,8.116364046,13.6677103,31.3993797302246,86.6567001342773
2010,MUS,99.4,92.8425699047874,28.33,30.225093922316,8.318182252,13.76875019,33.0799908955061,86.9073104858398
2011,MUS,99.6,100.608971543233,34.95000076,29.1230358860174,8.520000458,13.91994953,34.2265053809565,88.7222900390625
2012,MUS,99.4,115.252449250293,35.42,27.0794387086265,8.748793246,14.59700012,40.3749497386409,92.1094389658945
2013,MUS,99.4,118.793106653529,40.116825135,28.1180866687736,8.977586034,14.48069,41.4023953525386,93.7982864379883
2014,MUS,99.5,127.86328226284,44.8032753683379,28.8079380497754,9.206378822,14.87034035,40.0382004235695,97.075353264043
2015,MUS,99.6,136.371902265385,50.1393184766711,29.4055057940454,9.43517161,14.52624035,37.760738643162,93.9681984718368
2016,MUS,99.7,140.423888162514,52.19129944,30.1516562509918,9.546530931,14.50298023,38.4107692617261,94.4362545563892
2017,MUS,99.6,142.524532117413,55.4032403002657,32.0070041955441,9.657890253,14.46068954,39.6618786560902,92.5403344955972
2018,MUS,99.8,148.816797831837,58.596169704299,33.6971508333508,9.769249574,14.45730019,40.4078098261963,91.4171358592572
2019,MUS,100.0,145.117277088014,61.7299551453346,35.6612530806129,9.880608896,14.57091045,42.9878710798151,93.1354968676317
2020,MUS,99.5,149.06995900167,67.73290684,37.3045059198596,9.991968217,14.22208023,42.5378418595105,89.5019998431496
2021,MUS,99.6,154.053185977432,71.59999847,36.6592347902468,10.10332754,14.16282114,43.9577226373808,89.80766454135966
2022,MUS,100.0,164.309278835228,75.5,36.2110443293395,10.10332754,14.16282114,44.2026816403629,90.11332923956971
2023,MUS,100.0,165.257524411348,79.5,36.4168004095516,10.10332754,14.16282114,43.3386887794765,90.41899393777975
2024,MUS,100.0,172.68356921857,73.30793533,36.8794393192408,,,45.7771156388358,90.7246586359898
1990,MWI,,0.0,0.0,0.279,2.278483217,5.295790195,0.516950011253357,17.3963298797607
1991,MWI,,0.0,,0.29,2.32684286,5.38188982,0.53711998462677,17.5205307006836
1992,MWI,3.2,0.0,,0.304,2.375202504,6.293459892,0.540430009365082,19.5548591613769
1993,MWI,1.55355584621429,0.0,,0.319,2.423562148,6.444399834,0.539810001850128,17.8164806365967
1994,MWI,2.01366138458252,0.0,,0.325,2.471921792,6.838300228,0.574460029602051,15.6898698806763
1995,MWI,2.47172713279724,0.003777385,,0.338,2.520281436,10.48311996,0.589349985122681,23.3880996704102
1996,MWI,2.92707347869873,0.03588565,,0.343,2.58352097,10.50319004,0.597699999809265,24.1506099700928
1997,MWI,3.37902021408081,0.066586269,0.00467,0.348,2.646760504,10.73113664,0.5015133321285247,27.90505504608155
1998,MWI,3.82688760757446,0.097834084,0.0181,0.346,2.710000038,10.95908324,0.4053266644477843,31.6595001220703
1999,MWI,4.26991271972656,0.205030893,0.0873,0.376,2.861965909,11.18702984,0.309139996767044,36.4167785644531
2000,MWI,4.8,0.43301741914195,0.126780944756387,0.410429816625076,3.013931779,10.67986965,0.331539988517761,31.0989303588867
2001,MWI,5.2,0.480718719771781,0.164020725330811,0.471031888221382,3.16589765,11.06842041,0.364780008792877,32.2248115539551
2002,MWI,5.6,0.724274521819057,0.21509472652259,0.615297076539253,3.31786352,11.12308025,0.385289996862411,31.3253707885742
2003,MWI,6.2,1.10916700912378,0.278815116302304,0.697775180777131,3.469829391,10.79578495,0.391519993543625,30.1199550628662
2004,MWI,6.9,1.77697522954047,0.347505334967577,0.743956136346201,3.621795262,10.46848965,0.462709993124008,28.9145393371582
2005,MWI,6.6,3.2800777505911,0.384499997,0.800029221113251,3.773761132,10.32409,0.45329999923706,28.7130393981934
2006,MWI,3.7,4.6986669369963,0.425099999,0.984945412431117,3.925727003,10.40538025,0.479409992694855,30.5642108917236
2007,MWI,7.4,7.74031710895931,0.965864736553132,1.29054635699761,4.077692873,10.2425499,0.477120012044907,30.2626094818115
2008,MWI,7.8,10.787342707362,0.7,0.796577549167287,4.229658744,10.40590668,0.7388329741369647,32.6917381286621
2009,MWI,8.3,17.2664810012484,1.07,0.773372044656395,4.381624614,10.56926346,1.0005459362290223,33.3515281677246
2010,MWI,8.7,21.025675510066,2.26,1.02592236597495,4.533590485,10.73262024,1.26225889832108,33.6619814891638
2011,MWI,7.6,25.8864481164849,3.33,1.13646085803217,4.685556356,10.78287029,1.55183037174754,34.7371599213107
2012,MWI,7.4,29.5800071510519,4.350599766,1.44685627117777,4.837522226,10.69484243,0.838820281170415,34.8210140987042
2013,MWI,9.0,32.7317425220037,5.050000191,0.207705619220018,4.989488097,10.60681458,0.833299074195788,37.847295845447
2014,MWI,11.9,33.8868400746068,5.829999924,0.114086915422628,5.141453967,10.51878672,0.827777867221161,39.5435659506335
2015,MWI,10.8,38.4341901744435,6.0,0.0846444432959781,5.293419838,10.43075886,0.809801002249246,39.7291461793841
2016,MWI,11.0,40.8844441758703,6.300000191,0.0639831814335547,5.283483887,10.342731,1.104614117690564,38.1843681335449
2017,MWI,12.7,43.0855088342582,7.0,0.0961046224954219,5.273547935,10.25470314,1.399427233131882,39.6154222954854
2018,MWI,18.0,38.1955692011493,8.798299789,0.0809150175887077,5.263611984,10.16667528,1.6942403485732,38.8324397802949
2019,MWI,11.2,46.7841008334388,11.05860043,0.0688593018557164,5.253676033,10.07864742,2.04820707794727,35.5212672502146
2020,MWI,11.5,51.2170439392301,13.89949989,0.063812181169463,5.243740082,9.990619564,2.40217380732134,41.4565075090498
2021,MWI,14.2,59.5599408158462,15.30300045,0.0619037276818605,5.243740082,9.902591705,2.39798041885226,35.8885917563293
2022,MWI,14.0,59.6495709408963,16.84830093,0.0459727018608054,5.243740082,9.902591705,2.70813684546823,35.5084899925617
2023,MWI,15.6,61.0866071008045,17.98810346,0.0227818905955616,5.243740082,9.902591705,,36.644092994481
2024,MWI,15.6,69.260530662121,18.96159935,0.0224841177345799,,,,
1990,NAM,,0.0,0.0,3.87,5.701014186,11.65740713,,38.9285697937012
1991,NAM,,0.0,0.001234,4.02,5.710000038,12.05757999,2.84932994842529,44.7891693115234
1992,NAM,26.4,0.0,0.002468,4.17,5.719000053,12.47148991,3.972589969635006,50.7220191955566
1993,NAM,27.0,0.0,0.0037020000000000004,4.42,5.728000069,12.88539982,5.095849990844723,54.5001983642578
1994,NAM,28.9325885772705,0.0,0.004936,4.48,5.737000084,13.29930973,6.21911001205444,58.8795013427734
1995,NAM,29.9521484375,0.218018276,0.00617,4.9,5.746000099,13.08613968,7.09803009033203,58.562629699707
1996,NAM,30.9689884185791,0.402650561,0.00903,5.2,5.755000114,12.81157494,6.20951509475708,58.3823509216309
1997,NAM,31.9824295043945,0.738228794,0.0588,5.91,5.76400013,12.53701019,5.32100009918213,59.9309501647949
1998,NAM,32.9917907714844,1.123302301,0.287,6.11,5.773000145,12.44921017,6.53711986541748,59.6171989440918
1999,NAM,33.9963111877441,1.687026262,0.336,6.09,5.78200016,12.01422024,6.82564655939738,61.3067893981934
2000,NAM,36.5,4.50884641164558,1.64473954726899,6.05813002743248,5.791000175,12.02659512,7.11417325337728,63.7193412780762
2001,NAM,36.0,5.74029319651404,2.41697944170998,6.32175366495643,5.800000191,12.03896999,7.40269994735718,67.4832611083984
2002,NAM,36.9,7.93663391482404,2.63369976876116,6.42407022333688,5.880241414,11.75957012,6.05016994476318,66.1111907958984
